product_id,category,name,price,article,description,image_path,url,color,sizes,last_update
318802856944,Grade School Hoodies,Nike Tech Colorblock,£ 64.99,318803240070,"<h3><strong>Layer Up and Play On!</strong></h3>	<p> </p>	<p>Let your kids say &#39;Hello!&#39; to adventure with the Nike Sportswear Tech Fleece Hoodie. Crafted from premium lightweight fleece, this hoodie offers all the warmth without the bulk to keep your kids ready to take on the day. The smooth fabric feels fantastic both inside and out, while the signature Tech Fleece look shines through with stylish taping and seam details. With a handy zippered pocket, there&#39;s secure storage for your kiddos&#39; snacks and secret mission essentials. Watch your kids turn every day into an opportunity to play with the Nike Sportswear Tech Fleece Hoodie.</p>	<p> </p>	<h3><strong>Nike Sportswear Tech Fleece Hoodie Features:</strong></h3>	<p> </p>	<ul>		<li>Body: 53% cotton/ 47% polyester; Hood lining: 69% cotton/31% polyester</li>		<li>Taping and seam details</li>		<li>Zippered pocket</li>		<li>Side hand pockets</li>		<li>Cuffs finished with a smooth, stretchy binding</li>		<li>Machine wash</li>		<li>Imported</li>	</ul>",data/images/footlocker/products/318802856944,https://www.footlocker.co.uk/en/product/nike-tech-colorblock-grade-school-hoodies/318802856944.html,Neutral Olive-Baroque Brown,128 - 137 CM;137 - 147 CM,2025-05-13 23:50:52
318803057628,Grade School Hoodies,Nike Tech Colorblock,£ 50.00,318803240070,"<h3><strong>Layer Up and Play On!</strong></h3>	<p> </p>	<p>Let your kids say &#39;Hello!&#39; to adventure with the Nike Sportswear Tech Fleece Hoodie. Crafted from premium lightweight fleece, this hoodie offers all the warmth without the bulk to keep your kids ready to take on the day. The smooth fabric feels fantastic both inside and out, while the signature Tech Fleece look shines through with stylish taping and seam details. With a handy zippered pocket, there&#39;s secure storage for your kiddos&#39; snacks and secret mission essentials. Watch your kids turn every day into an opportunity to play with the Nike Sportswear Tech Fleece Hoodie.</p>	<p> </p>	<h3><strong>Nike Sportswear Tech Fleece Hoodie Features:</strong></h3>	<p> </p>	<ul>		<li>Body: 53% cotton/ 47% polyester; Hood lining: 69% cotton/31% polyester</li>		<li>Taping and seam details</li>		<li>Zippered pocket</li>		<li>Side hand pockets</li>		<li>Cuffs finished with a smooth, stretchy binding</li>		<li>Machine wash</li>		<li>Imported</li>	</ul>",data/images/footlocker/products/318803057628,https://www.footlocker.co.uk/en/product/nike-tech-colorblock-grade-school-hoodies/318803057628.html,Obsidian-Game Royal-Black,122 - 128 CM;137 - 147 CM;158 - 170 CM,2025-05-13 23:50:52
318803055962,Grade School Hoodies,Nike Tech Colorblock,£ 50.00,318803240070,"<h3><strong>Layer Up and Play On!</strong></h3>	<p> </p>	<p>Let your kids say &#39;Hello!&#39; to adventure with the Nike Sportswear Tech Fleece Hoodie. Crafted from premium lightweight fleece, this hoodie offers all the warmth without the bulk to keep your kids ready to take on the day. The smooth fabric feels fantastic both inside and out, while the signature Tech Fleece look shines through with stylish taping and seam details. With a handy zippered pocket, there&#39;s secure storage for your kiddos&#39; snacks and secret mission essentials. Watch your kids turn every day into an opportunity to play with the Nike Sportswear Tech Fleece Hoodie.</p>	<p> </p>	<h3><strong>Nike Sportswear Tech Fleece Hoodie Features:</strong></h3>	<p> </p>	<ul>		<li>Body: 53% cotton/ 47% polyester; Hood lining: 69% cotton/31% polyester</li>		<li>Taping and seam details</li>		<li>Zippered pocket</li>		<li>Side hand pockets</li>		<li>Cuffs finished with a smooth, stretchy binding</li>		<li>Machine wash</li>		<li>Imported</li>	</ul>",data/images/footlocker/products/318803055962,https://www.footlocker.co.uk/en/product/nike-tech-colorblock-grade-school-hoodies/318803055962.html,Parachute Beige-Lt Khaki-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:52
318802965370,Grade School Tracksuits,Nike Tech Fleece,£ 78.99,318802965370,"Take the guesswork out of getting ready with this fleece tracksuit. Smooth on the outside and brushed soft on the inside, this fleece is an easy layer when you want a little extra warmth. A powerhouse combo for playtime, you can rock this outfit with confidence or mix and match the pieces separately with your favourites throughout the week. Benefits: We evolved our size range to focus on fit, not gender, to let every kid play their way.: Store all your snacks and treasures in the hoodie and trouser pockets.: Tighten up the elastic waistband on the fly with the quick-tie drawcord. Product details: Trousers: Body: 80% cotton/20% polyester. Pocket bags: 100% cotton.: Jacket: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane.: Stretchy 3-channel waistband: Ribbed cuffs and hem: Embroidered Futura logo: Machine wash: Imported.",data/images/footlocker/products/318802965370,https://www.footlocker.co.uk/en/product/nike-tech-fleece-grade-school-tracksuits/318802965370.html,Dark Grey Heather-White,137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:48
318803008080,Grade School Hoodies,Jordan Court Of Legends,£ 45.00,318803009970,,data/images/footlocker/products/318803008080,https://www.footlocker.co.uk/en/product/jordan-court-of-legends-grade-school-hoodies/318803008080.html,Black-Black,128 - 137 CM,2025-05-13 23:50:46
318803009970,Grade School Hoodies,Jordan Court Of Legends,£ 50.00,318803009970,,data/images/footlocker/products/318803009970,https://www.footlocker.co.uk/en/product/jordan-court-of-legends-grade-school-hoodies/318803009970.html,Light Gray Heather-Light Gray Heather,128 - 137 CM;137 - 147 CM;147 - 158 CM,2025-05-13 23:50:46
318802733110,Grade School Sweatshirts,Nike Club,£ 38.99,318803755604,"Make every day a cosy one with the help of this classic crew-neck sweatshirt. Smooth on the outside, brushed soft on the inside, this lightweight fleece is an easy layer when you want a little extra warmth. You may never wear another sweatshirt again. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Ribbed finish on the cuffs, collar and hem helps keep you cosy and comfortable. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318802733110,https://www.footlocker.co.uk/en/product/nike-club-grade-school-sweatshirts/318802733110.html,White-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:58
318802318570,Grade School Sweatshirts,Nike Club,£ 30.00,318803755604,"Make every day a cosy one with the help of this classic crew-neck sweatshirt. Smooth on the outside, brushed soft on the inside, this lightweight fleece is an easy layer when you want a little extra warmth. You may never wear another sweatshirt again. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Ribbed finish on the cuffs, collar and hem helps keep you cosy and comfortable. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318802318570,https://www.footlocker.co.uk/en/product/nike-club-grade-school-sweatshirts/318802318570.html,Dk Grey Heather-White,122 - 128 CM;128 - 137 CM;137 - 147 CM,2025-05-13 23:50:58
318802571880,Grade School Sweatshirts,Nike Club,£ 30.00,318803755604,"Make every day a cosy one with the help of this classic crew-neck sweatshirt. Smooth on the outside, brushed soft on the inside, this lightweight fleece is an easy layer when you want a little extra warmth. You may never wear another sweatshirt again. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Ribbed finish on the cuffs, collar and hem helps keep you cosy and comfortable. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318802571880,https://www.footlocker.co.uk/en/product/nike-club-grade-school-sweatshirts/318802571880.html,Black-White,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:58
318803387505,Grade School Sweatshirts,Nike Club,£ 34.99,318803755604,"Make every day a cosy one with the help of this classic crew-neck sweatshirt. Smooth on the outside, brushed soft on the inside, this lightweight fleece is an easy layer when you want a little extra warmth. You may never wear another sweatshirt again. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Ribbed finish on the cuffs, collar and hem helps keep you cosy and comfortable. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318803387505,https://www.footlocker.co.uk/en/product/nike-club-grade-school-sweatshirts/318803387505.html,Hot Fuchsia-White,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:58
318803388509,Grade School Sweatshirts,Nike Club,£ 34.99,318803755604,"Make every day a cosy one with the help of this classic crew-neck sweatshirt. Smooth on the outside, brushed soft on the inside, this lightweight fleece is an easy layer when you want a little extra warmth. You may never wear another sweatshirt again. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Ribbed finish on the cuffs, collar and hem helps keep you cosy and comfortable. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318803388509,https://www.footlocker.co.uk/en/product/nike-club-grade-school-sweatshirts/318803388509.html,Dark Raisin-White,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:58
318803406305,Grade School Sweatshirts,Nike Club,£ 37.99,318803755604,"Make every day a cosy one with the help of this classic crew-neck sweatshirt. Smooth on the outside, brushed soft on the inside, this lightweight fleece is an easy layer when you want a little extra warmth. You may never wear another sweatshirt again. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Ribbed finish on the cuffs, collar and hem helps keep you cosy and comfortable. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318803406305,https://www.footlocker.co.uk/en/product/nike-club-grade-school-sweatshirts/318803406305.html,Hot Fuchsia-White,137 - 147 CM,2025-05-13 23:50:58
318802872791,Grade School Pants,Nike Style Star,£ 40.00,318802592461,"<h3><strong>Elevated Basic</strong></h3>	<p> </p>	<p>Experience what an icon feels like with the Nike Sportswear Cargo Pants. Made from lightweight woven twill, these cargo pants have a water-repellent finish to keep you dry and fuss-free in wet weather. Featuring snap-button closures, the roomy cargo pockets keep your essentials organized and handy while you’re on the go. Bring classic sophistication to your daily rotation with the Nike Sportswear Cargo Pants.</p>	<p> </p>	<h3><strong>Nike Sportswear Cargo Pants Features:</strong></h3>	<p> </p>	<ul>		<li>Body/Pocket bags: 100% polyester</li>		<li>Water-repellent finish</li>		<li>Woven twill</li>		<li>Elastic waistband with an internal drawcord</li>		<li>Roomy cargo pockets with snap-button closures</li>		<li>Elastic cuffs</li>		<li>Machine wash</li>		<li>Imported</li>	</ul>",data/images/footlocker/products/318802872791,https://www.footlocker.co.uk/en/product/nike-style-star-grade-school-pants/318802872791.html,Plum Dust-White,137 - 147 CM;158 - 170 CM,2025-05-13 23:50:47
318802592461,Grade School Pants,Nike Style Star,£ 40.00,318802592461,"<h3><strong>Elevated Basic</strong></h3>	<p> </p>	<p>Experience what an icon feels like with the Nike Sportswear Cargo Pants. Made from lightweight woven twill, these cargo pants have a water-repellent finish to keep you dry and fuss-free in wet weather. Featuring snap-button closures, the roomy cargo pockets keep your essentials organized and handy while you’re on the go. Bring classic sophistication to your daily rotation with the Nike Sportswear Cargo Pants.</p>	<p> </p>	<h3><strong>Nike Sportswear Cargo Pants Features:</strong></h3>	<p> </p>	<ul>		<li>Body/Pocket bags: 100% polyester</li>		<li>Water-repellent finish</li>		<li>Woven twill</li>		<li>Elastic waistband with an internal drawcord</li>		<li>Roomy cargo pockets with snap-button closures</li>		<li>Elastic cuffs</li>		<li>Machine wash</li>		<li>Imported</li>	</ul>",data/images/footlocker/products/318802592461,https://www.footlocker.co.uk/en/product/nike-style-star-grade-school-pants/318802592461.html,Light Bone-White,147 - 158 CM,2025-05-13 23:50:47
318803070080,Grade School Pants,Nike Style Star,£ 40.00,318802592461,"<h3><strong>Elevated Basic</strong></h3>	<p> </p>	<p>Experience what an icon feels like with the Nike Sportswear Cargo Pants. Made from lightweight woven twill, these cargo pants have a water-repellent finish to keep you dry and fuss-free in wet weather. Featuring snap-button closures, the roomy cargo pockets keep your essentials organized and handy while you’re on the go. Bring classic sophistication to your daily rotation with the Nike Sportswear Cargo Pants.</p>	<p> </p>	<h3><strong>Nike Sportswear Cargo Pants Features:</strong></h3>	<p> </p>	<ul>		<li>Body/Pocket bags: 100% polyester</li>		<li>Water-repellent finish</li>		<li>Woven twill</li>		<li>Elastic waistband with an internal drawcord</li>		<li>Roomy cargo pockets with snap-button closures</li>		<li>Elastic cuffs</li>		<li>Machine wash</li>		<li>Imported</li>	</ul>",data/images/footlocker/products/318803070080,https://www.footlocker.co.uk/en/product/nike-style-star-grade-school-pants/318803070080.html,Black-White,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:47
318803648901,Grade School Sweatshirts,Nike Club Oversized,£ 44.99,318803646704,"Comfy and classic. Crafted from lightweight fleece that's smooth on the outside and brushed soft on the inside, this oversized sweatshirt is an easy layer when you want a little extra warmth. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Extra stretch in the cuffs provides long-lasting comfort and easy on and off. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318803648901,https://www.footlocker.co.uk/en/product/nike-club-oversized-grade-school-sweatshirts/318803648901.html,Black-White,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:58
318802861290,Grade School Sweatshirts,Nike Club Oversized,£ 30.00,318803646704,"Comfy and classic. Crafted from lightweight fleece that's smooth on the outside and brushed soft on the inside, this oversized sweatshirt is an easy layer when you want a little extra warmth. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Extra stretch in the cuffs provides long-lasting comfort and easy on and off. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318802861290,https://www.footlocker.co.uk/en/product/nike-club-oversized-grade-school-sweatshirts/318802861290.html,Dark Raisin-Metallic Silver,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:58
318803646704,Grade School Sweatshirts,Nike Club Oversized,£ 34.99,318803646704,"Comfy and classic. Crafted from lightweight fleece that's smooth on the outside and brushed soft on the inside, this oversized sweatshirt is an easy layer when you want a little extra warmth. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Extra stretch in the cuffs provides long-lasting comfort and easy on and off. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318803646704,https://www.footlocker.co.uk/en/product/nike-club-oversized-grade-school-sweatshirts/318803646704.html,Sand Drift-White,128 - 137 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:58
318803647807,Grade School Sweatshirts,Nike Club Oversized,£ 34.99,318803646704,"Comfy and classic. Crafted from lightweight fleece that's smooth on the outside and brushed soft on the inside, this oversized sweatshirt is an easy layer when you want a little extra warmth. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Extra stretch in the cuffs provides long-lasting comfort and easy on and off. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318803647807,https://www.footlocker.co.uk/en/product/nike-club-oversized-grade-school-sweatshirts/318803647807.html,Magic Ember-White,128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:58
318803010770,Grade School Pants,Jordan Court Of Legends,£ 45.00,318803010770,,data/images/footlocker/products/318803010770,https://www.footlocker.co.uk/en/product/jordan-court-of-legends-grade-school-pants/318803010770.html,Light Gray Heather-Light Gray Heather,128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:48
318800760980,Grade School Sweatshirts,Nike Club,£ 49.99,318803755604,"Make every day a cosy one with the help of this classic crew-neck sweatshirt. Smooth on the outside, brushed soft on the inside, this lightweight fleece is an easy layer when you want a little extra warmth. You may never wear another sweatshirt again. Benefits: We've evolved our size range to focus on fit, not gender, to let every kid play their way. Ribbed finish on the cuffs, collar and hem helps keep you cosy and comfortable. Product details: Body: 80% cotton/20% polyester. Rib: 97% cotton/3% elastane. Embroidered Futura logo. Machine wash. Imported",data/images/footlocker/products/318800760980,https://www.footlocker.co.uk/en/product/nike-club-grade-school-sweatshirts/318800760980.html,Black-Mtlc Silver,158 - 170 CM,2025-05-13 23:50:58
318802835780,Grade School Hoodies,Jordan Baseball,£ 50.00,318802835780,,data/images/footlocker/products/318802835780,https://www.footlocker.co.uk/en/product/jordan-baseball-grade-school-hoodies/318802835780.html,Black-Black,128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:51
318802675780,Grade School Hoodies,Jordan Air,£ 45.00,318802675780,,data/images/footlocker/products/318802675780,https://www.footlocker.co.uk/en/product/jordan-air-grade-school-hoodies/318802675780.html,Black-Black,128 - 137 CM,2025-05-13 23:50:52
318803240070,Grade School Hoodies,Nike Tech Colorblock,£ 64.99,318803240070,"<h3><strong>Layer Up and Play On!</strong></h3>	<p> </p>	<p>Let your kids say &#39;Hello!&#39; to adventure with the Nike Sportswear Tech Fleece Hoodie. Crafted from premium lightweight fleece, this hoodie offers all the warmth without the bulk to keep your kids ready to take on the day. The smooth fabric feels fantastic both inside and out, while the signature Tech Fleece look shines through with stylish taping and seam details. With a handy zippered pocket, there&#39;s secure storage for your kiddos&#39; snacks and secret mission essentials. Watch your kids turn every day into an opportunity to play with the Nike Sportswear Tech Fleece Hoodie.</p>	<p> </p>	<h3><strong>Nike Sportswear Tech Fleece Hoodie Features:</strong></h3>	<p> </p>	<ul>		<li>Body: 53% cotton/ 47% polyester; Hood lining: 69% cotton/31% polyester</li>		<li>Taping and seam details</li>		<li>Zippered pocket</li>		<li>Side hand pockets</li>		<li>Cuffs finished with a smooth, stretchy binding</li>		<li>Machine wash</li>		<li>Imported</li>	</ul>",data/images/footlocker/products/318803240070,https://www.footlocker.co.uk/en/product/nike-tech-colorblock-grade-school-hoodies/318803240070.html,Smoke Grey-Black-Black,122 - 128 CM;128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:52
318803012531,Grade School Sweatshirts,Jordan Brooklyn,£ 30.00,318803012531,,data/images/footlocker/products/318803012531,https://www.footlocker.co.uk/en/product/jordan-brooklyn-grade-school-sweatshirts/318803012531.html,Pink Salt-Pink Salt,128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:53
318802830880,Grade School Sweatshirts,Jordan Brooklyn,£ 30.00,318803012531,,data/images/footlocker/products/318802830880,https://www.footlocker.co.uk/en/product/jordan-brooklyn-grade-school-sweatshirts/318802830880.html,Black-Black,128 - 137 CM;137 - 147 CM;147 - 158 CM;158 - 170 CM,2025-05-13 23:50:53
